roi,r,p,metric
7Networks_LH_Default_Temp_1,0.43610678258249713,0.20768683795389717,Avg Watch Time (s)
7Networks_LH_Default_Temp_2,0.586212194228553,0.07490395661927655,Avg Watch Time (s)
7Networks_LH_Default_Temp_3,0.461190017378265,0.179728768193494,Avg Watch Time (s)
7Networks_LH_Default_Temp_4,0.42116233120495056,0.2254667840750726,Avg Watch Time (s)
7Networks_LH_Default_Temp_5,0.19558465252864332,0.5881527233132458,Avg Watch Time (s)
7Networks_LH_Default_Temp_6,0.3624765267488609,0.303307391402009,Avg Watch Time (s)
7Networks_LH_Default_Temp_7,0.33773279206615436,0.33986791994972204,Avg Watch Time (s)
7Networks_LH_Default_Temp_8,0.24559503132787558,0.49400959235858455,Avg Watch Time (s)
7Networks_LH_Default_Temp_9,0.13012427056816395,0.7201241230247539,Avg Watch Time (s)
7Networks_LH_Default_Temp_10,0.3527171892468709,0.3174685549271443,Avg Watch Time (s)
7Networks_LH_Default_Par_1,0.3990213921227179,0.2533425777136597,Avg Watch Time (s)
7Networks_LH_Default_Par_2,0.5804120996398305,0.0785474767607724,Avg Watch Time (s)
7Networks_LH_Default_Par_3,0.20007314046725713,0.5794424533367357,Avg Watch Time (s)
7Networks_LH_Default_Par_4,0.6292996726876078,0.05124162894589381,Avg Watch Time (s)
7Networks_LH_Default_Par_5,0.4773060586558363,0.16301126950302244,Avg Watch Time (s)
7Networks_LH_Default_Par_6,0.5617423589135038,0.09104629087578045,Avg Watch Time (s)
7Networks_LH_Default_Par_7,0.37461589570221127,0.2861701695618669,Avg Watch Time (s)
7Networks_LH_Default_PFC_1,0.008645232377653208,0.9810899675527722,Avg Watch Time (s)
7Networks_LH_Default_PFC_2,0.28402830147093727,0.4264311189196728,Avg Watch Time (s)
7Networks_LH_Default_PFC_3,0.24390155770624244,0.49708743218371887,Avg Watch Time (s)
7Networks_LH_Default_PFC_4,0.16686261970345445,0.6449824392242303,Avg Watch Time (s)
7Networks_LH_Default_PFC_5,0.44202223140746716,0.20088047505997766,Avg Watch Time (s)
7Networks_LH_Default_PFC_6,0.33200875817642406,0.3486315501282369,Avg Watch Time (s)
7Networks_LH_Default_PFC_7,0.17980821843367104,0.6191414995966532,Avg Watch Time (s)
7Networks_LH_Default_PFC_8,0.370094461385012,0.29249086400897584,Avg Watch Time (s)
7Networks_LH_Default_PFC_9,0.09906585958100782,0.7854077060201605,Avg Watch Time (s)
7Networks_LH_Default_PFC_10,0.2877896044785258,0.4200605718296869,Avg Watch Time (s)
7Networks_LH_Default_PFC_11,0.6199335462161868,0.05588903105092842,Avg Watch Time (s)
7Networks_LH_Default_PFC_12,0.1650599562121638,0.6486088201684126,Avg Watch Time (s)
7Networks_LH_Default_PFC_13,0.4929206231850236,0.14773913808257857,Avg Watch Time (s)
7Networks_LH_Default_PFC_14,0.6027863984362798,0.065102665161657,Avg Watch Time (s)
7Networks_LH_Default_PFC_15,0.5401118702334564,0.10703425834083055,Avg Watch Time (s)
7Networks_LH_Default_PFC_16,0.34830442509395754,0.3239828540572057,Avg Watch Time (s)
7Networks_LH_Default_PFC_17,0.5358656794734699,0.11036672931805688,Avg Watch Time (s)
7Networks_LH_Default_PFC_18,0.6192682436218127,0.05622936860940727,Avg Watch Time (s)
7Networks_LH_Default_PFC_19,0.6653513317961578,0.03576090637386673,Avg Watch Time (s)
7Networks_LH_Default_PFC_20,0.4321678299599446,0.2122918848712333,Avg Watch Time (s)
7Networks_LH_Default_PFC_21,0.5569319453900865,0.09446036436724216,Avg Watch Time (s)
7Networks_LH_Default_PFC_22,0.5674957147182612,0.08706789466763365,Avg Watch Time (s)
7Networks_LH_Default_PFC_23,0.5915160987125627,0.07166976789831667,Avg Watch Time (s)
7Networks_LH_Default_PFC_24,0.42971411076060684,0.2151899621680877,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_1,0.040133518846400096,0.9123491975505224,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_2,-0.01199297234845239,0.9737691460248924,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_3,0.17558005782334757,0.6275418130822122,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_4,-0.21633664029412128,0.5482967812853111,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_5,-0.3370593307976002,0.3408931063054627,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_6,0.1828989736112772,0.6130258789411396,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_7,0.4659363726978298,0.17470420000632964,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_8,0.5381604611015397,0.1085577700023648,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_9,0.4489056074031139,0.19312585213731528,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_10,0.10992612653252834,0.7624212921851313,Avg Watch Time (s)
7Networks_LH_Default_pCunPCC_11,0.18767481773086098,0.6036182417689031,Avg Watch Time (s)
7Networks_RH_Vis_1,-0.012667093214105682,0.9722951792634025,Avg Watch Time (s)
7Networks_RH_Vis_2,-0.0022218089882728373,0.9951398168301797,Avg Watch Time (s)
7Networks_RH_Vis_3,0.08221187331967905,0.821372096747848,Avg Watch Time (s)
7Networks_RH_Vis_4,0.13247296548148768,0.7152475199375208,Avg Watch Time (s)
7Networks_RH_Vis_5,-0.08012025959534061,0.8258576640345066,Avg Watch Time (s)
7Networks_RH_Vis_6,0.07687353042186572,0.8328293867881691,Avg Watch Time (s)
7Networks_RH_Vis_7,-0.11317396108670925,0.7555786027454844,Avg Watch Time (s)
7Networks_RH_Vis_8,0.10514770494043713,0.77251557691225,Avg Watch Time (s)
7Networks_RH_Vis_9,0.5536763642109457,0.09681656954613506,Avg Watch Time (s)
7Networks_RH_Vis_10,0.22556045930344976,0.5309331071130228,Avg Watch Time (s)
7Networks_RH_Vis_11,0.1605134509134396,0.6577843728086712,Avg Watch Time (s)
7Networks_RH_Vis_12,-0.1751220395117713,0.6284541200948623,Avg Watch Time (s)
7Networks_RH_Vis_13,0.16034865907980478,0.6581177308004983,Avg Watch Time (s)
7Networks_RH_Vis_14,-0.1195295943043986,0.7422328180191131,Avg Watch Time (s)
7Networks_RH_Vis_15,0.2381559957527992,0.5075900894234261,Avg Watch Time (s)
7Networks_RH_Vis_16,0.28130438811161507,0.43107248154085986,Avg Watch Time (s)
7Networks_RH_Vis_17,-0.12281944930500523,0.7353486529597122,Avg Watch Time (s)
7Networks_RH_Vis_18,0.024582624862649883,0.9462579925503204,Avg Watch Time (s)
7Networks_RH_Vis_19,0.0987331509827685,0.7861143581830486,Avg Watch Time (s)
7Networks_RH_Vis_20,-0.16735330212303537,0.6439965054061049,Avg Watch Time (s)
7Networks_RH_Vis_21,0.19489722968575432,0.5894909693966396,Avg Watch Time (s)
7Networks_RH_Vis_22,0.10772437009219839,0.7670685286430083,Avg Watch Time (s)
7Networks_RH_Vis_23,0.26622561039531434,0.4571818053173906,Avg Watch Time (s)
7Networks_RH_Vis_24,-0.11281634582834092,0.7563313026950158,Avg Watch Time (s)
7Networks_RH_Vis_25,0.08038331051484701,0.8252932865008746,Avg Watch Time (s)
7Networks_RH_Vis_26,0.17182660650090648,0.6350314451903418,Avg Watch Time (s)
7Networks_RH_Vis_27,0.027349503418117472,0.9402176915386223,Avg Watch Time (s)
7Networks_RH_Vis_28,0.11222509285260338,0.7575761622485611,Avg Watch Time (s)
7Networks_RH_Vis_29,0.2360310365710684,0.511497776404038,Avg Watch Time (s)
7Networks_RH_Vis_30,0.2782766132722884,0.43625885883158844,Avg Watch Time (s)
7Networks_RH_SomMot_1,0.09938737648828067,0.784724958379184,Avg Watch Time (s)
7Networks_RH_SomMot_2,0.21713355872628848,0.546787827352806,Avg Watch Time (s)
7Networks_RH_SomMot_3,0.15071467753176948,0.6776989725344245,Avg Watch Time (s)
7Networks_RH_SomMot_4,-0.03826636333558725,0.9164147969084093,Avg Watch Time (s)
7Networks_RH_SomMot_5,0.44418954960766766,0.1984196360877471,Avg Watch Time (s)
7Networks_RH_SomMot_6,0.4778971679062742,0.1624165757486153,Avg Watch Time (s)
7Networks_RH_SomMot_7,0.11531999281354452,0.7510655953698664,Avg Watch Time (s)
7Networks_RH_SomMot_8,-0.12415116894483436,0.7325667596176264,Avg Watch Time (s)
7Networks_RH_SomMot_9,-0.03321366959240429,0.9274251938297959,Avg Watch Time (s)
7Networks_RH_SomMot_10,0.3618689726500466,0.30417903465391016,Avg Watch Time (s)
7Networks_RH_SomMot_11,0.11194333166300946,0.7581695759722583,Avg Watch Time (s)
7Networks_RH_SomMot_12,0.23010239084141684,0.5224659152052997,Avg Watch Time (s)
7Networks_RH_SomMot_13,0.30267543461516644,0.3952928751539727,Avg Watch Time (s)
7Networks_RH_SomMot_14,-0.2789523350552324,0.43509891471278284,Avg Watch Time (s)
7Networks_RH_SomMot_15,0.3754204868852776,0.2850531757585144,Avg Watch Time (s)
7Networks_RH_SomMot_16,0.1745125706756118,0.6296687972664147,Avg Watch Time (s)
7Networks_RH_SomMot_17,0.5297128139690037,0.11531000315117783,Avg Watch Time (s)
7Networks_RH_SomMot_18,0.27967184210176554,0.43386537170406214,Avg Watch Time (s)
7Networks_RH_SomMot_19,0.5817394677269498,0.07770374539904183,Avg Watch Time (s)
7Networks_RH_SomMot_20,0.41166796693000973,0.23719672339255513,Avg Watch Time (s)
7Networks_RH_SomMot_21,-0.20174615353964317,0.5762082613521426,Avg Watch Time (s)
7Networks_RH_SomMot_22,0.395009136286935,0.258588943491167,Avg Watch Time (s)
7Networks_RH_SomMot_23,0.6151662442295006,0.0583580474945324,Avg Watch Time (s)
7Networks_RH_SomMot_24,0.5282187850448447,0.11653084073396863,Avg Watch Time (s)
7Networks_RH_SomMot_25,0.20653895339218076,0.5669809585950496,Avg Watch Time (s)
7Networks_RH_SomMot_26,0.4131168625745098,0.23538491015406485,Avg Watch Time (s)
7Networks_RH_SomMot_27,0.5074785043653298,0.1343147808161566,Avg Watch Time (s)
7Networks_RH_SomMot_28,0.6474303753688275,0.042990536573743646,Avg Watch Time (s)
7Networks_RH_SomMot_29,0.03685802640737223,0.9194825108074793,Avg Watch Time (s)
7Networks_RH_SomMot_30,0.5210326243692502,0.12251558774643298,Avg Watch Time (s)
7Networks_RH_SomMot_31,0.6266679737205127,0.05252048597533009,Avg Watch Time (s)
7Networks_RH_SomMot_32,0.5218622237578612,0.12181513900664802,Avg Watch Time (s)
7Networks_RH_SomMot_33,0.48879006236370304,0.15169087324874514,Avg Watch Time (s)
7Networks_RH_SomMot_34,0.21489416781054915,0.5510322462781682,Avg Watch Time (s)
7Networks_RH_SomMot_35,0.5521689534309456,0.0979200824295321,Avg Watch Time (s)
7Networks_RH_SomMot_36,0.5051726862210845,0.1363889864451871,Avg Watch Time (s)
7Networks_RH_SomMot_37,0.5558927040109759,0.09520849428754843,Avg Watch Time (s)
7Networks_RH_SomMot_38,0.5184191164109582,0.12473856862536416,Avg Watch Time (s)
7Networks_RH_SomMot_39,0.526444877240497,0.11799082656181605,Avg Watch Time (s)
7Networks_RH_SomMot_40,0.6308094270390086,0.05051740228540476,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_1,0.39490224044330524,0.2587295325953745,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_2,0.47437397143441107,0.16598043624235054,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_3,0.1846516337619954,0.6095674210186727,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_4,0.2926026856940027,0.41197423558269236,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_5,0.14920374699133915,0.6807861310984873,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_6,0.6175899166881923,0.057094002360498185,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_7,0.07242185973009789,0.8424054861714356,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_8,0.6544000465712965,0.040072134030325716,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_9,0.6791618011738169,0.0307863534658107,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_10,0.25694290619588167,0.47359779629216936,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_11,0.583220748647975,0.0767691316540901,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_12,0.0302224108058238,0.9339488291524138,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_13,0.6243852727840923,0.053646758890460076,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_14,0.34995369439488166,0.32154007254988504,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_15,0.19595537906202726,0.5874314738895439,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_16,0.36719033416305663,0.2965896903380423,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_17,0.1968042136942944,0.5857812957295414,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_18,0.3809247901436888,0.27747491591077783,Avg Watch Time (s)
7Networks_RH_DorsAttn_Post_19,0.6353100005847786,0.04839897064479019,Avg Watch Time (s)
7Networks_RH_DorsAttn_FEF_1,0.3267381834053146,0.35680090037431283,Avg Watch Time (s)
7Networks_RH_DorsAttn_FEF_2,0.39389351931176214,0.26005827699833545,Avg Watch Time (s)
7Networks_RH_DorsAttn_FEF_3,0.4535037735205809,0.18804484299489665,Avg Watch Time (s)
7Networks_RH_DorsAttn_PrCv_1,0.23053204076633643,0.5216678297303724,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_1,0.12988248187261497,0.7206266692009619,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_2,0.20557218950281825,0.5688376540265945,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_3,-0.1247301940953035,0.7313580782484135,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_4,0.22277964022563362,0.5361443938814907,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_5,0.2179723840134493,0.5452012986146918,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_6,0.4964800420211593,0.14438456601868574,Avg Watch Time (s)
7Networks_RH_SalVentAttn_TempOccPar_7,0.41720291892263534,0.2303175703362309,Avg Watch Time (s)
7Networks_RH_SalVentAttn_PrC_1,0.3551657001255087,0.3138837537407618,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_1,-0.7042179511169027,0.023003539514474005,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_2,-0.4544448036822285,0.18701478644000674,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_3,-0.41729948627014696,0.23019856593476692,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_4,0.09218921738883198,0.8000412765890649,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_5,-0.4960665244403116,0.14477187696298532,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_6,-0.23328338144007044,0.5165690471253847,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_7,-0.17614170559537312,0.6264237109255667,Avg Watch Time (s)
7Networks_RH_SalVentAttn_FrOperIns_8,0.1172121289091111,0.7470921447163599,Avg Watch Time (s)
7Networks_RH_SalVentAttn_PFCl_1,-0.1544610018736423,0.6700631082708524,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_1,-0.25799270175441336,0.4717284524502391,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_2,0.37092749393719177,0.2913207665380044,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_3,0.20728723870381,0.56554545076771,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_4,0.08369825719605102,0.818187298156142,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_5,0.1882877988060115,0.6024145314222433,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_6,0.4044101039271728,0.2463901781155874,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_7,0.3876611129527356,0.2683511196874727,Avg Watch Time (s)
7Networks_RH_SalVentAttn_Med_8,0.03887414994889317,0.9150911886894064,Avg Watch Time (s)
7Networks_RH_Limbic_OFC_1,0.12807286291078912,0.7243909220285939,Avg Watch Time (s)
7Networks_RH_Limbic_OFC_2,-0.12391212433149659,0.7330659059485931,Avg Watch Time (s)
7Networks_RH_Limbic_OFC_3,0.6221177910617592,0.05478126075101181,Avg Watch Time (s)
7Networks_RH_Limbic_OFC_4,0.466440632027086,0.17417534672043017,Avg Watch Time (s)
7Networks_RH_Limbic_OFC_5,0.5385717479899069,0.10823554063559457,Avg Watch Time (s)
7Networks_RH_Limbic_OFC_6,0.37902532714818266,0.2800775909160052,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_1,0.12786961525580373,0.7248140386695316,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_2,0.4438230216377583,0.19883456345395178,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_3,0.32931460383143885,0.3527955441929576,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_4,0.3717250384835706,0.2902028707668175,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_5,0.09126696485920861,0.8020082067053749,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_6,0.524877988630981,0.11928987754183548,Avg Watch Time (s)
7Networks_RH_Limbic_TempPole_7,0.012767073565913476,0.9720765783378691,Avg Watch Time (s)
7Networks_RH_Cont_Par_1,0.33040683745249166,0.3511044132844604,Avg Watch Time (s)
7Networks_RH_Cont_Par_2,0.4417110011756911,0.20123530405150653,Avg Watch Time (s)
7Networks_RH_Cont_Par_3,0.377866606753666,0.2816717533243568,Avg Watch Time (s)
7Networks_RH_Cont_Par_4,0.5805319172299547,0.07847107349913848,Avg Watch Time (s)
7Networks_RH_Cont_Par_5,0.36450248873145413,0.30041037299703194,Avg Watch Time (s)
7Networks_RH_Cont_Par_6,0.35421065782895883,0.31527947118061217,Avg Watch Time (s)
7Networks_RH_Cont_Temp_1,0.5960985959903867,0.0689498356118903,Avg Watch Time (s)
7Networks_RH_Cont_Temp_2,0.36803438087219886,0.29539527964582996,Avg Watch Time (s)
7Networks_RH_Cont_PFCv_1,-0.47344657189444384,0.16692625421152296,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_1,0.3556939946024203,0.31311308840375857,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_2,0.3813441369842746,0.27690209585955106,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_3,-0.04941985590058676,0.8921577080552152,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_4,0.06750012115108686,0.853014410217866,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_5,0.17233589606488275,0.6340134420379467,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_6,0.3366444226533195,0.34152549124140796,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_7,0.13740413741529547,0.7050392149518698,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_8,0.3688808210531624,0.2942000650839535,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_9,0.2816547738170473,0.4304741431798979,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_10,0.28159752395216825,0.4305718799883539,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_11,0.4447059491201546,0.19783590324565384,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_12,0.5474342904120105,0.10143795257342482,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_13,0.35042170476689,0.3208486401074446,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_14,0.5079818197799676,0.1338646187902623,Avg Watch Time (s)
7Networks_RH_Cont_PFCl_15,0.4619770585607493,0.1788897498714231,Avg Watch Time (s)
7Networks_RH_Cont_pCun_1,-0.1535139147581001,0.6719909508606611,Avg Watch Time (s)
7Networks_RH_Cont_pCun_2,0.18838649104397986,0.6022208102494788,Avg Watch Time (s)
7Networks_RH_Cont_Cing_1,-0.3209582986744281,0.36586891559988605,Avg Watch Time (s)
7Networks_RH_Cont_Cing_2,0.41771689296200976,0.2296845771216066,Avg Watch Time (s)
7Networks_RH_Cont_PFCmp_1,0.1703875306979877,0.6379109422811989,Avg Watch Time (s)
7Networks_RH_Cont_PFCmp_2,0.4388843566147083,0.20447457538851985,Avg Watch Time (s)
7Networks_RH_Default_Par_1,-0.02593202675608632,0.9433118228233608,Avg Watch Time (s)
7Networks_RH_Default_Par_2,0.29048311965352736,0.41552614480047195,Avg Watch Time (s)
7Networks_RH_Default_Par_3,0.417139039342952,0.23039631123503018,Avg Watch Time (s)
7Networks_RH_Default_Par_4,0.2777662962813491,0.4371358099361349,Avg Watch Time (s)
7Networks_RH_Default_Par_5,0.5949787343609794,0.0696081990589809,Avg Watch Time (s)
7Networks_RH_Default_Temp_1,0.20045462237114742,0.578704392207523,Avg Watch Time (s)
7Networks_RH_Default_Temp_2,0.5531652713140138,0.09718982892018223,Avg Watch Time (s)
7Networks_RH_Default_Temp_3,0.24469577126033104,0.49564295802777947,Avg Watch Time (s)
7Networks_RH_Default_Temp_4,0.24240270581764173,0.4998183284284701,Avg Watch Time (s)
7Networks_RH_Default_Temp_5,0.3566868071973906,0.31166748344342265,Avg Watch Time (s)
7Networks_RH_Default_Temp_6,0.3399498276721913,0.33650416086694307,Avg Watch Time (s)
7Networks_RH_Default_Temp_7,0.3016904077141381,0.39690960275251835,Avg Watch Time (s)
7Networks_RH_Default_Temp_8,0.255071693119771,0.4769378505861183,Avg Watch Time (s)
7Networks_RH_Default_PFCv_1,0.10174338160170082,0.7797259939291719,Avg Watch Time (s)
7Networks_RH_Default_PFCv_2,0.3056062050925539,0.3905014268127781,Avg Watch Time (s)
7Networks_RH_Default_PFCv_3,0.29719529060458655,0.4043276547611835,Avg Watch Time (s)
7Networks_RH_Default_PFCv_4,0.21195033440049096,0.5566313862915038,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_1,0.06841644334340227,0.8510375994598712,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_2,0.40624646940375864,0.244045559039295,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_3,0.07214562164212843,0.8430003345464823,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_4,0.14918403978202993,0.6808264255190233,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_5,0.42427968007182615,0.22168888981312262,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_6,0.1532110379298085,0.6726078356948704,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_7,0.3044980345599504,0.39230982825818606,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_8,0.6260850928307345,0.05280657006789448,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_9,0.37043367574255875,0.29201409226024694,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_10,0.1836790751564477,0.6114856799814532,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_11,0.6373237574298148,0.04747058582225502,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_12,0.5041174772445437,0.13734472310744264,Avg Watch Time (s)
7Networks_RH_Default_PFCdPFCm_13,0.4053898446109756,0.24513771398155854,Avg Watch Time (s)
7Networks_RH_Default_pCunPCC_1,-0.026974099231069325,0.9410370719629308,Avg Watch Time (s)
7Networks_RH_Default_pCunPCC_2,-0.12815776565038378,0.7242141932002748,Avg Watch Time (s)
